term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-9006925_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	blue_plausible_complementary	plausible/complementary	FLT_down	Second-messenger signaling changes are plausible in immune stress and altered gravity, but not direction-specific.	FLT_down is plausible for reduced activation-state signaling, but direction is indirect.	medium	Calcium/cAMP-like second messengers can sit downstream of mechanosensory and immune receptor changes.	Novoselova2015;DaSilveira2020	-0.2126732159576718	0.0001859343831014	0.2126732159576718	0.1899836384368421	0.1899836384368421	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-1500931_CELL_CELL_COMMUNICATION	blue_plausible_complementary	plausible/complementary	FLT_down	Thymic stromal-thymocyte communication is relevant to involution, but direction evidence is indirect.	FLT_down is plausible for impaired microenvironment communication during thymic atrophy.	medium	Cell-cell communication down can capture altered thymic epithelial-thymocyte interactions.	Horie2019;Akiyama2020	-0.1480567613492065	0.0064747340295089	0.1480567613492065	0.1941045124929824	0.1941045124929824	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983712_ION_CHANNEL_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	Ion-channel and calcium signaling are plausible altered-gravity mechanisms, but thymus direction is absent.	FLT_down is plausible for reduced channel/activation signaling, but indirect.	low	Ion transport down may track mechanosensory or activation-state changes rather than a thymus-specific pathway.	Akiyama2020;DaSilveira2020	-0.1641340065343915	0.0029548268752119	0.1641340065343915	0.2109664909701754	0.1945580029701754	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-195721_SIGNALING_BY_WNT	blue_plausible_complementary	plausible/complementary	FLT_down	WNT signaling can support thymic epithelial/stromal biology, but flight direction is indirect.	FLT_down is plausible for reduced tissue-maintenance or developmental signaling during thymic involution.	medium	WNT suppression can complement reduced thymopoiesis and stromal remodeling, but direct pathway evidence is weak.	Akiyama2020;Okamura2024	-0.1593649885185184	0.0080520623048027	0.1593649885185184	0.199240909436842	0.199240909436842	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9932444_ATP_DEPENDENT_CHROMATIN_REMODELERS	blue_plausible_complementary	plausible/complementary	FLT_down	Epigenetic/gene-regulatory changes are a fundamental spaceflight feature.	FLT_down is plausible for reduced chromatin-remodeling demand in a less proliferative thymus; direction is indirect.	medium	ATP-dependent chromatin-remodeler suppression can accompany cell-cycle downshift or broader spaceflight epigenetic remodeling.	Afshinnekoo2020;DaSilveira2020	-0.1486427082873015	0.0001058269367483	0.1486427082873015	0.2065225416391227	0.2065225416391227	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	blue_plausible_complementary	plausible/complementary	FLT_down	ECM interaction changes are plausible with thymic stromal remodeling, but direct direction data are limited.	FLT_down is plausible for disrupted matrix interaction programs, but weakly supported.	low	Non-integrin ECM interactions may mark stromal remodeling or cell-composition shifts rather than thymocyte-intrinsic biology.	Okamura2024;Akiyama2020	-0.244821133359788	0.0013544347327441	0.244821133359788	0.2071004244666666	0.2071004244666666	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-112316_NEURONAL_SYSTEM	red_conflict_or_artifact	conflict/artifact	FLT_down	Neuronal-system Reactome labeling is off-context for thymus.	FLT_down has no direct thymus-spaceflight support.	low	The pathway likely reflects generic receptor annotations rather than thymic biology.	Akiyama2020	-0.194155032010582	0.0341796343479754	0.194155032010582	0.2137028373684211	0.2127493426315789	0.0452117281136842	likely_artifact	likely artifact/junk
R-MMU-73887_DEATH_RECEPTOR_SIGNALING	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Death receptor/apoptosis signaling is supported in some thymus spaceflight and unloading contexts, but long-duration murine RNA-seq emphasizes reduced proliferation.	FLT_down does not align with apoptosis/death-receptor activation evidence.	medium	Death-receptor suppression may fit a non-apoptotic atrophy model, but it is opposite DNA-fragmentation and apoptosis-centered reports.	Gridley2013;Muramatsu2025;Horie2019	-0.1533249329219576	0.0013544347327441	0.1533249329219576	0.2138089368473684	0.2138089368473684	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-422475_AXON_GUIDANCE	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Axon-guidance molecules can have immune roles, but this Reactome family is broad/off-context.	FLT_down lacks direct thymus-spaceflight direction support.	low	The pathway is not a well-supported thymic flight mechanism.	Akiyama2020	-0.156804883201058	0.0080798643454224	0.156804883201058	0.2243093887192982	0.2243093887192982	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5688426_DEUBIQUITINATION	blue_plausible_complementary	plausible/complementary	FLT_down	Ubiquitin/proteasome and proteostasis pathways are plausible in stress and antigen processing.	FLT_down is plausible but not direct.	low	Deubiquitination down may reflect reduced protein-turnover demand in less proliferative thymic tissue.	Afshinnekoo2020;DaSilveira2020	-0.2138392606719577	0.0029548268752119	0.2138392606719577	0.2247837749129824	0.2247837749129824	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-977606_REGULATION_OF_COMPLEMENT_CASCADE	blue_plausible_complementary	plausible/complementary	FLT_down	Complement is innate immune biology relevant to spaceflight, but thymus direction is indirect.	FLT_down is plausible under immune suppression, but complement direction is not directly thymus-proven.	medium	Complement regulation down may reflect altered innate immune state or cell composition.	Winer2025;Han2023	-0.2120740989947085	0.2473633634886313	0.2120740989947085	0.270043446245614	0.2338217366456141	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-174824_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Lipoprotein metabolism is a spaceflight metabolic feature but not thymus-specific.	FLT_down has no direct thymus direction support.	low	Plasma lipoprotein remodeling is more liver/blood-context than thymic mechanism.	Afshinnekoo2020;DaSilveira2020	-0.22516836655291	0.0008700477894155	0.22516836655291	0.255121845724035	0.255121845724035	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-421270_CELL_CELL_JUNCTION_ORGANIZATION	blue_plausible_complementary	plausible/complementary	FLT_down	Thymic epithelial/stromal organization is affected by spaceflight, but junction direction is indirect.	FLT_down is plausible for weakened epithelial or stromal junction organization.	medium	Cell-cell junction downshift can complement reported thymic epithelial mislocalization and microenvironment remodeling.	Horie2019;Okamura2024	-0.2413892049317463	0.0028642252317466	0.2413892049317463	0.257274383517614	0.257274383517614	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	blue_plausible_complementary	plausible/complementary	FLT_down	Thymopoiesis and thymic-developmental output decline after flight, but this pathway term is broad.	FLT_down is broadly consistent with reduced thymopoiesis/developmental programs.	low	The term cannot distinguish thymic epithelial, T-cell, stromal, or off-context developmental programs, so alignment remains complementary.	Akiyama2020;Benjamin2016	-0.236517305555556	0.0050637464510066	0.236517305555556	0.2597287172807017	0.2597287172807017	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5673001_RAF_MAP_KINASE_CASCADE	blue_plausible_complementary	plausible/complementary	FLT_down	MAPK/RAF signaling participates in immune stress responses, but thymus direction is indirect.	FLT_down is plausible for suppressed immune or growth-factor signaling, though not directly thymus-proven.	medium	RAF-MAPK downshift can complement impaired immune activation and stress signaling under altered gravity.	Novoselova2015;DaSilveira2020	-0.2526576965291006	6.941967867436701e-05	0.2526576965291006	0.2798681826407017	0.2798681826407017	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Transport changes occur in spaceflight omics, but SLC transport direction in thymus is not established.	FLT_down remains too indirect for a confident alignment.	low	SLC-mediated transport is a broad metabolic or cell-composition signal without direct thymus support.	Afshinnekoo2020	-0.2654718648941799	8.325211455211023e-06	0.2654718648941799	0.2881835281614034	0.2881835281614034	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5684996_MAPK1_MAPK3_SIGNALING	blue_plausible_complementary	plausible/complementary	FLT_down	ERK/MAPK signaling is plausible in immune stress, but thymus direction is indirect.	FLT_down is plausible for impaired activation or growth-factor signaling.	medium	MAPK1/3 down can sit downstream of suppressed cytokine, receptor, or stress-response signaling after flight.	Novoselova2015;DaSilveira2020	-0.2595572755084655	0.0195143445656634	0.2595572755084655	0.2991769475456842	0.2991769475456842	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-114608_PLATELET_DEGRANULATION	red_conflict_or_artifact	conflict/artifact	FLT_down	Platelet degranulation fits reported platelet/hemostasis involvement in spaceflight immune datasets.	FLT_down conflicts with platelet pathway activation and may reflect annotation or cell-composition effects.	medium	Platelet degranulation suppression is opposite reported platelet-related DEG signals.	Han2023;Gridley2003	-0.2194520170370369	0.1717607256200763	0.2194520170370369	0.2992441697473683	0.2992441697473683	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-9013149_RAC1_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_down	Rac1/cytoskeletal signaling is plausible under altered gravity, but not direct in thymus.	FLT_down is plausible for impaired migration, adhesion, or cytoskeletal remodeling.	medium	RAC1 cycling down can complement gravity-sensitive immune-cell motility changes.	Akiyama2020;DaSilveira2020	-0.1869464316452908	0.2009271087925481	0.1869464316452908	0.3000104854396209	0.3000104854396209	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Vitamin/cofactor metabolism is generic and not thymus-directional in prior literature.	FLT_down lacks direct support.	low	Cofactor metabolism is too broad to map confidently onto thymic flight biology.	Afshinnekoo2020	-0.2422738531798941	2.8134498038293344e-05	0.2422738531798941	0.30792685947	0.30792685947	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-449147_SIGNALING_BY_INTERLEUKINS	green_prior_aligned	prior literature aligned	FLT_down	Spaceflight thymus and immune studies report altered interleukin/cytokine signaling and impaired immune activation.	FLT_down aligns with suppressed immune/T-cell cytokine signaling, although cytokine findings vary by context.	medium	Interleukin signaling down is consistent with immune suppression and thymic functional impairment after flight.	Gridley2013;Akiyama2020;Winer2025	-0.2845479937037037	0.0004532599912925	0.2845479937037037	0.3138840244210526	0.3138840244210526	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Endocrine/stress-hormone changes are relevant, but peptide-hormone metabolism direction is indirect.	FLT_down lacks direct support as a thymus flight direction.	low	Peptide hormone metabolism may reflect systemic stress rather than direct thymic mechanism.	Benjamin2016;Lebsack2010	-0.2225330643650793	0.0064747340295089	0.2225330643650793	0.3297276647964912	0.3297276647964912	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	G-alpha-i signaling is broad GPCR biology without direct thymus direction.	FLT_down is nonspecific.	low	This term could reflect many receptor families and cell types.	Akiyama2020	-0.2420132974468252	0.009164147141137	0.2420132974468252	0.3307834867754385	0.3307834867754385	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-76002_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	red_conflict_or_artifact	conflict/artifact	FLT_down	Platelet activation appears in mouse spaceflight immune/hematologic literature.	FLT_down conflicts with platelet activation/hemostasis enrichment and may reflect annotation or composition effects.	medium	Corrected platelet-activation suppression is opposite the prior platelet/hemostasis signal and is not a core thymocyte axis.	Han2023;Gridley2003	-0.3041371023280425	0.0022058146376462	0.3041371023280425	0.3485828727964911	0.3485828727964911	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-392499_METABOLISM_OF_PROTEINS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Protein metabolism is broad and directionally unresolved in thymus spaceflight literature.	FLT_down is nonspecific.	low	The pathway may combine proteostasis, translation, cell-cycle, and cell-composition effects.	Afshinnekoo2020;DaSilveira2020	-0.4373278992063483	0.0178759507809243	0.4373278992063483	0.3635102685964909	0.3635102685964909	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-109581_APOPTOSIS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Thymic involution literature includes apoptosis/DNA-fragmentation evidence, while longer-duration murine RNA-seq emphasizes reduced proliferation without clear apoptosis enhancement.	FLT_down weakens apoptosis-alignment and is opposite apoptosis-driven involution reports.	medium	Apoptosis down is compatible with a proliferation-led atrophy model but not with classic apoptosis/DNA-fragmentation evidence.	Gridley2013;Muramatsu2025;Horie2019	-0.3722313388888887	5.537573301329153e-07	0.3722313388888887	0.3820839966280701	0.3820839966280701	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-397014_MUSCLE_CONTRACTION	red_conflict_or_artifact	conflict/artifact	FLT_down	Muscle contraction is off-context for thymus pathway interpretation.	FLT_down still reads as non-thymic annotation rather than supported thymus-spaceflight biology.	high	Muscle contraction is not supported as a thymic spaceflight mechanism.	Akiyama2020	-0.292414578455026	0.0098196874878733	0.292414578455026	0.3850010369807017	0.3850010369807017	0.0452117281136842	likely_artifact	likely artifact/junk
R-MMU-8939211_ESR_MEDIATED_SIGNALING	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Stress-steroid/nuclear receptor biology is direct, but ESR-specific direction is not.	FLT_down lacks direct ESR-specific support in thymus spaceflight literature.	low	ESR-mediated signaling may be adjacent to endocrine stress responses, but the corrected down direction is not established.	Lebsack2010;Benjamin2016	-0.3535759963030422	1.2938230546298177e-06	0.3535759963030422	0.4107505771273947	0.4107505771273947	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	blue_plausible_complementary	plausible/complementary	FLT_down	Protein modification/proteostasis is plausible under flight stress, but direction is indirect.	FLT_down is plausible for reduced proteostasis or activation-state demand, but not direct.	low	Post-translational modification down may reflect reduced proliferation or altered immune-cell composition.	Afshinnekoo2020;DaSilveira2020	-0.313798769455026	0.0011042567577611	0.313798769455026	0.4336172881254385	0.4336172881254385	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-162582_SIGNAL_TRANSDUCTION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Signal transduction is generic and lacks direction-specific thymus evidence.	FLT_down is nonspecific.	low	Broad signaling cannot be mapped to a defined prior spaceflight pathway direction.	DaSilveira2020	-0.3774832343915348	0.0064747340295089	0.3774832343915348	0.4515207469824561	0.4515207469824561	0.0452117281136842	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	blue_plausible_complementary	plausible/complementary	FLT_down	Thymocyte-stromal and lymphoid/non-lymphoid interactions are relevant to thymic function, but direction is indirect.	FLT_down is plausible for impaired thymic microenvironment crosstalk during involution.	medium	Reduced lymphoid/non-lymphoid interaction signaling can complement altered thymic epithelial-thymocyte organization.	Horie2019;Akiyama2020	-0.4191214143624336	0.0012751150846886	0.4191214143624336	0.5009776116961403	0.5009776116961403	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-1640170_CELL_CYCLE	green_prior_aligned	prior literature aligned	FLT_down	Direct murine thymus spaceflight RNA-seq reports reduced cell-cycle gene expression.	FLT_down aligns with reported flight-side suppression of thymic proliferation.	high	Cell-cycle downshift is the strongest direct thymus-spaceflight direction signal.	Horie2019;Okamura2024	-0.5512834094973544	1.4005140634182146e-11	0.5512834094973544	0.604111792668421	0.604111792668421	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-9012999_RHO_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_down	Rho-family cytoskeletal signaling is gravity-sensitive, but direct thymus direction evidence is weak.	FLT_down is plausible for impaired cytoskeletal cycling or motility; direction remains indirect.	medium	Rho-cycle downshift can complement altered-gravity effects on immune-cell adhesion, migration, and stromal mechanics.	Akiyama2020;DaSilveira2020	-0.5689157490132275	1.6454048867042926e-07	0.5689157490132275	0.6476626820628072	0.6476626820628072	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-8856688_GOLGI_TO_ER_RETROGRADE_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	Space-omics support proteostasis and organelle-stress remodeling, not a direct thymic Golgi-to-ER direction.	FLT_down is plausible as reduced secretory or ER-Golgi trafficking capacity, with indirect support.	low	Retrograde-transport suppression could accompany stress or cell-composition shifts, but direct thymus evidence is absent.	DaSilveira2020;Afshinnekoo2020	-0.5977174732407406	6.908043425319914e-10	0.5977174732407406	0.6729473669126316	0.6729473669126316	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	Mitochondrial stress is a central spaceflight feature, but respiratory-chain direction in thymus is not direct.	FLT_down is consistent with mitochondrial dysfunction or suppressed respiration, with indirect thymus support.	medium	Respiratory electron transport down fits spaceflight mitochondrial stress better than activation, but remains non-thymus-specific.	DaSilveira2020;Afshinnekoo2020	-0.2811243254603175	0.5451095691686664	0.2811243254603175	0.7163978376688599	0.7163978376688599	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-8980692_RHOA_GTPASE_CYCLE	blue_plausible_complementary	plausible/complementary	FLT_down	Microgravity literature supports cytoskeletal small-GTPase involvement, but not a thymus-specific RHOA direction.	FLT_down is plausible for impaired motility or cytoskeletal remodeling, but direction evidence is indirect.	medium	RHOA-cycle suppression can fit gravity-sensitive actin, adhesion, and stromal-thymocyte motility changes without being a direct thymus marker.	Akiyama2020;DaSilveira2020	-0.7754457842275131	2.6717009673814648e-12	0.7754457842275131	0.812444811658421	0.812444811658421	0.0452117281136842	plausible_complementary	plausible/complementary
R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight epigenetic changes support chromatin enzyme involvement, but direct thymus direction is weak.	FLT_down is plausible for reduced chromatin-modifying demand in a less proliferative thymus, but indirect.	medium	Chromatin-modifying enzyme downshift can accompany cell-cycle suppression or broad epigenetic remodeling.	Afshinnekoo2020;DaSilveira2020	-0.5561170568359788	0.0717336340329255	0.5561170568359788	0.881874070357193	0.881874070357193	0.0452117281136842	prior_literature_match	prior literature match
R-MMU-69278_CELL_CYCLE_MITOTIC	green_prior_aligned	prior literature aligned	FLT_down	Direct thymus spaceflight studies report reduced mitotic/cell-cycle genes.	FLT_down aligns with reported flight-associated suppression of mitosis.	high	Mitotic cell-cycle suppression matches thymic atrophy and reduced-proliferation evidence.	Horie2019;Okamura2024	-1.2779667424814818	6.558646200929782e-09	1.2779667424814818	1.438332769986316	1.438332769986316	0.0452117281136842	prior_literature_match	prior literature match
